order_id,order_date,order_value,category,payment_method,customer_age_days,past_orders,past_return_rate,address_mismatch,delivery_days,orders_last_24h,discount_pct,returned
R05701,2025-04-23,733,Clothing,Prepaid,634,12,0.087,0,3,1,10,0
R03604,2025-04-23,861,Clothing,COD,596,6,0.166,0,12,1,10,0
R01638,2025-04-23,1263,Home,Prepaid,202,6,0.19,0,12,1,5,0
R03600,2025-04-23,446,Electronics,COD,408,9,0.512,0,9,2,70,0
R04903,2025-04-23,2865,Books,Prepaid,187,8,0.558,0,11,2,5,1
R01982,2025-04-23,898,Clothing,COD,127,5,0.025,0,4,2,0,0
R00825,2025-04-23,1556,Home,COD,842,7,0.212,0,12,1,10,1
R00675,2025-04-23,883,Beauty,COD,228,2,0.205,0,4,1,20,0
R02417,2025-04-23,1464,Clothing,Prepaid,771,5,0.285,0,8,1,10,0
R01397,2025-04-23,1114,Clothing,COD,226,7,0.188,1,7,1,0,0
R05798,2025-04-23,8177,Home,COD,61,3,0.194,0,8,1,0,0
R05062,2025-04-23,933,Clothing,COD,161,11,0.2,0,3,4,0,1
R01661,2025-04-23,2107,Home,COD,795,0,0.115,0,1,2,50,0
R02508,2025-04-23,943,Electronics,COD,437,4,0.333,0,8,1,20,0
R03121,2025-04-23,458,Clothing,COD,877,9,0.125,0,12,2,0,1
R02917,2025-04-23,1206,Beauty,Prepaid,957,2,0.306,0,7,2,30,0
R00343,2025-04-23,1469,Clothing,Prepaid,779,8,0.144,0,3,1,50,0
R05152,2025-04-23,494,Electronics,COD,301,4,0.251,0,6,1,5,0
R03640,2025-04-23,1071,Electronics,Prepaid,505,7,0.053,0,12,1,70,0
R05742,2025-04-23,2338,Home,Prepaid,229,3,0.037,0,11,1,10,0
R02825,2025-04-23,1158,Electronics,Prepaid,191,4,0.067,0,6,1,0,0
R01290,2025-04-23,780,Home,COD,492,4,0.156,0,3,3,0,0
R03344,2025-04-23,714,Electronics,Prepaid,728,1,0.083,0,12,1,0,0
R01540,2025-04-23,670,Electronics,Prepaid,495,4,0.223,0,5,1,5,0
R02226,2025-04-23,1982,Electronics,COD,105,11,0.021,0,10,3,0,1
R03875,2025-04-23,4087,Clothing,COD,873,10,0.101,0,1,1,0,0
R01211,2025-04-23,1854,Home,COD,895,7,0.135,0,5,1,5,0
R01200,2025-04-23,1647,Clothing,Prepaid,520,4,0.026,0,9,1,10,0
R01554,2025-04-23,1213,Home,COD,922,6,0.395,0,6,1,5,0
R03367,2025-04-23,1384,Electronics,Prepaid,186,4,0.056,0,12,2,10,0
R02359,2025-04-24,4111,Electronics,COD,209,8,0.202,0,8,1,50,0
R03026,2025-04-24,436,Beauty,Prepaid,803,9,0.051,0,1,2,30,0
R01171,2025-04-24,510,Books,Prepaid,950,4,0.242,0,11,2,0,0
R04910,2025-04-24,456,Electronics,COD,652,6,0.116,0,3,4,10,0
R02907,2025-04-24,1115,Home,Prepaid,748,7,0.252,0,7,3,10,0
R04542,2025-04-24,754,Electronics,Prepaid,540,6,0.125,1,4,4,0,0
R00996,2025-04-24,818,Clothing,COD,87,6,0.145,0,3,2,0,0
R02128,2025-04-24,521,Clothing,COD,229,9,0.424,0,2,2,10,0
R00085,2025-04-24,1281,Beauty,COD,550,6,0.255,0,9,2,0,0
R01753,2025-04-24,1745,Electronics,Prepaid,101,6,0.135,0,12,1,20,0
R03692,2025-04-24,1054,Clothing,Prepaid,797,10,0.261,0,5,1,20,0
R03117,2025-04-24,809,Electronics,COD,53,2,0.234,0,8,3,5,0
R03819,2025-04-24,315,Clothing,COD,615,5,0.139,0,9,1,70,0
R02179,2025-04-24,2396,Electronics,Prepaid,16,4,0.125,0,11,2,0,0
R03009,2025-04-24,1554,Beauty,Prepaid,528,8,0.359,0,2,1,10,0
R01755,2025-04-24,844,Books,Prepaid,783,4,0.06,0,12,1,10,0
R05003,2025-04-24,1852,Clothing,Prepaid,826,5,0.139,0,9,2,0,0
R00245,2025-04-24,2161,Clothing,COD,930,11,0.554,1,10,3,10,1
R03185,2025-04-24,1418,Clothing,Prepaid,574,5,0.089,0,4,1,70,0
R02898,2025-04-24,433,Beauty,COD,191,7,0.338,0,10,1,0,1
R04496,2025-04-24,2545,Beauty,COD,274,4,0.199,0,1,2,30,0
R00240,2025-04-24,1966,Clothing,Prepaid,798,4,0.396,0,9,3,10,0
R00599,2025-04-24,1093,Books,Prepaid,623,7,0.14,0,1,1,20,0
R05594,2025-04-24,382,Electronics,Prepaid,240,6,0.201,0,12,1,0,0
R05048,2025-04-24,2684,Books,Prepaid,221,5,0.076,1,9,1,20,0
R02721,2025-04-24,586,Beauty,COD,185,7,0.344,0,11,1,50,1
R03171,2025-04-24,2654,Books,Prepaid,253,3,0.175,0,5,2,0,0
R02829,2025-04-24,1071,Electronics,COD,464,6,0.063,0,12,2,5,0
R02010,2025-04-25,1493,Electronics,Prepaid,841,4,0.054,0,8,1,10,1
R00458,2025-04-25,1035,Books,COD,641,11,0.145,0,4,2,50,0
R00880,2025-04-25,401,Electronics,COD,489,10,0.211,0,8,1,10,1
R02185,2025-04-25,359,Clothing,COD,613,4,0.3,0,3,2,0,0
R04619,2025-04-25,446,Home,COD,837,3,0.162,0,1,1,30,0
R01111,2025-04-25,743,Clothing,COD,632,9,0.133,0,3,3,5,0
R00743,2025-04-25,1202,Beauty,Prepaid,140,5,0.047,0,4,1,20,0
R01370,2025-04-25,1387,Electronics,Prepaid,938,10,0.258,0,7,1,20,0
R00658,2025-04-25,508,Electronics,COD,143,5,0.1,0,5,1,70,0
R00475,2025-04-25,319,Electronics,COD,479,6,0.41,0,1,2,5,0
R02996,2025-04-25,6332,Electronics,Prepaid,503,6,0.41,0,4,1,0,0
R03546,2025-04-25,627,Beauty,Prepaid,173,5,0.282,1,7,2,10,1
R05268,2025-04-25,1543,Clothing,Prepaid,705,6,0.061,0,1,1,5,0
R04086,2025-04-25,911,Beauty,Prepaid,963,6,0.023,0,6,1,10,0
R00192,2025-04-25,2611,Clothing,COD,193,2,0.129,0,10,1,0,0
R02158,2025-04-25,1849,Home,Prepaid,276,7,0.067,0,10,1,5,0
R02231,2025-04-25,2370,Beauty,COD,900,5,0.586,0,2,1,20,1
R00341,2025-04-25,325,Electronics,COD,877,12,0.068,0,5,1,50,0
R02758,2025-04-25,1970,Electronics,COD,601,5,0.232,0,4,1,5,0
R03317,2025-04-25,5036,Electronics,Prepaid,961,4,0.124,1,3,2,0,0
R00130,2025-04-25,589,Books,Prepaid,212,10,0.177,0,5,2,5,0
R04858,2025-04-25,1324,Clothing,COD,835,7,0.369,1,12,1,0,0
R05060,2025-04-25,2721,Beauty,COD,692,4,0.217,0,1,1,30,0
R02568,2025-04-25,2314,Clothing,Prepaid,417,6,0.161,0,10,2,10,0
R01417,2025-04-25,1365,Electronics,Prepaid,160,5,0.101,1,7,1,20,0
R00040,2025-04-25,766,Home,COD,235,8,0.323,0,5,2,10,0
R00958,2025-04-25,1560,Books,COD,406,5,0.214,0,7,2,0,0
R04063,2025-04-25,2743,Clothing,Prepaid,352,7,0.038,0,2,2,5,0
R01196,2025-04-25,1931,Electronics,Prepaid,482,6,0.146,0,9,1,0,0
R01172,2025-04-25,851,Home,COD,885,2,0.142,0,11,1,5,0
R03865,2025-04-25,1301,Electronics,Prepaid,394,6,0.056,0,8,2,0,0
R00616,2025-04-26,1130,Home,COD,929,6,0.116,0,6,1,0,0
R03925,2025-04-26,986,Clothing,Prepaid,931,7,0.045,0,5,1,50,0
R02970,2025-04-26,1855,Beauty,COD,814,4,0.186,0,12,1,0,0
R03408,2025-04-26,1905,Clothing,COD,350,6,0.225,0,6,1,0,0
R03502,2025-04-26,2051,Clothing,COD,109,3,0.093,0,11,1,10,1
R03492,2025-04-26,2241,Home,COD,505,10,0.367,0,4,1,0,0
R00920,2025-04-26,1105,Electronics,Prepaid,591,6,0.343,0,11,2,0,0
R00099,2025-04-26,1027,Clothing,Prepaid,949,6,0.152,0,7,1,10,0
R03324,2025-04-26,2002,Clothing,COD,293,4,0.279,0,3,1,30,0
R02437,2025-04-26,779,Beauty,COD,80,4,0.267,1,9,2,5,1
R03301,2025-04-26,5533,Clothing,COD,464,9,0.086,0,7,2,10,0
R03550,2025-04-26,1695,Clothing,COD,221,5,0.057,0,9,1,0,0
R01585,2025-04-26,388,Home,COD,588,7,0.101,0,7,1,70,0
R01128,2025-04-26,971,Electronics,Prepaid,788,5,0.301,0,8,3,10,0
R02689,2025-04-26,981,Beauty,Prepaid,794,11,0.207,0,5,1,20,0
R01337,2025-04-26,1431,Clothing,Prepaid,593,4,0.289,0,2,2,10,1
R05613,2025-04-26,878,Home,COD,173,7,0.053,0,12,1,20,0
R05566,2025-04-26,2265,Electronics,Prepaid,445,6,0.13,0,5,1,30,0
R02992,2025-04-26,412,Home,COD,447,5,0.256,0,11,2,5,0
R01235,2025-04-26,2483,Clothing,Prepaid,471,9,0.151,0,2,1,5,0
R01467,2025-04-26,3948,Clothing,COD,362,8,0.133,0,5,3,5,1
R05064,2025-04-26,1862,Beauty,COD,191,8,0.097,0,11,1,50,1
R00673,2025-04-26,1480,Clothing,Prepaid,796,9,0.282,0,7,1,10,0
R01985,2025-04-26,1653,Clothing,Prepaid,102,10,0.335,0,10,1,30,0
R05183,2025-04-26,1544,Electronics,Prepaid,321,6,0.128,0,12,1,20,0
R01994,2025-04-26,399,Electronics,COD,240,10,0.209,1,10,2,5,0
R03730,2025-04-26,1943,Home,Prepaid,14,4,0.079,0,3,1,10,0
R00782,2025-04-26,5316,Beauty,Prepaid,376,7,0.413,1,5,1,5,0
R03764,2025-04-26,2216,Home,Prepaid,641,4,0.034,0,3,2,0,0
R03721,2025-04-26,192,Electronics,COD,248,10,0.064,0,4,1,50,0
R03757,2025-04-26,890,Beauty,COD,597,9,0.504,0,2,1,30,0
R05145,2025-04-26,1553,Home,Prepaid,690,6,0.523,0,3,2,20,1
R02184,2025-04-27,2625,Home,Prepaid,524,11,0.294,0,1,2,0,0
R01068,2025-04-27,1125,Home,Prepaid,277,2,0.428,0,9,2,5,0
R05420,2025-04-27,307,Clothing,COD,470,5,0.391,0,6,3,10,0
R05672,2025-04-27,1053,Electronics,COD,463,5,0.375,0,11,2,10,0
R03147,2025-04-27,1356,Beauty,COD,321,4,0.225,0,6,2,50,0
R00026,2025-04-27,5169,Clothing,Prepaid,242,6,0.287,0,9,1,0,0
R03118,2025-04-27,1679,Clothing,Prepaid,921,8,0.06,0,4,2,0,0
R00569,2025-04-27,1097,Beauty,COD,136,5,0.097,0,3,1,0,0
R00600,2025-04-27,436,Electronics,Prepaid,157,9,0.018,0,2,2,30,0
R02448,2025-04-27,2195,Electronics,COD,117,5,0.295,1,6,1,20,0
R03266,2025-04-27,1155,Beauty,COD,673,3,0.157,0,10,3,20,0
R03977,2025-04-27,3007,Beauty,Prepaid,313,10,0.081,0,5,2,0,0
R05020,2025-04-27,5590,Home,Prepaid,714,6,0.18,0,1,1,20,0
R03696,2025-04-27,540,Clothing,Prepaid,791,6,0.186,0,2,1,10,0
R04906,2025-04-27,5119,Clothing,Prepaid,438,9,0.205,0,8,1,5,0
R03577,2025-04-27,2168,Electronics,COD,729,10,0.197,1,3,1,0,1
R04995,2025-04-27,1318,Clothing,COD,151,6,0.327,0,10,1,5,0
R03647,2025-04-27,2485,Clothing,COD,292,4,0.135,0,6,1,0,0
R01715,2025-04-27,562,Home,Prepaid,296,8,0.229,0,6,3,30,0
R01717,2025-04-27,423,Electronics,Prepaid,969,9,0.075,0,2,1,10,0
R05106,2025-04-27,733,Clothing,COD,366,7,0.157,0,6,2,20,0
R03862,2025-04-27,2081,Books,Prepaid,957,2,0.119,1,12,2,0,0
R05787,2025-04-27,538,Home,Prepaid,442,8,0.137,1,5,1,10,0
R03675,2025-04-27,457,Home,COD,218,12,0.102,0,3,4,5,0
R02905,2025-04-28,379,Electronics,COD,397,6,0.225,0,1,1,0,0
R05554,2025-04-28,1717,Home,Prepaid,419,5,0.08,0,5,1,0,0
R02481,2025-04-28,624,Clothing,Prepaid,821,5,0.092,0,4,1,0,0
R01255,2025-04-28,5311,Beauty,Prepaid,50,9,0.205,0,1,2,10,0
R02015,2025-04-28,1340,Clothing,Prepaid,649,7,0.384,0,9,2,5,0
R02072,2025-04-28,1358,Electronics,COD,732,4,0.024,1,12,1,10,1
R04008,2025-04-28,390,Clothing,COD,224,9,0.083,0,8,2,10,0
R02361,2025-04-28,594,Home,Prepaid,64,6,0.157,1,4,1,10,0
R01887,2025-04-28,1517,Clothing,Prepaid,92,5,0.067,0,11,2,20,0
R02754,2025-04-28,735,Beauty,Prepaid,173,9,0.082,0,3,3,5,0
R04991,2025-04-28,1160,Home,Prepaid,953,5,0.292,0,8,1,5,0
R04560,2025-04-28,1154,Beauty,Prepaid,123,6,0.389,0,8,1,0,0
R02986,2025-04-28,1522,Electronics,COD,818,8,0.227,0,5,2,20,0
R04042,2025-04-28,1230,Clothing,Prepaid,686,7,0.086,0,2,1,0,0
R00244,2025-04-28,2113,Clothing,COD,940,10,0.474,0,10,1,0,0
R05899,2025-04-28,1593,Clothing,COD,726,6,0.339,0,9,1,30,0
R05944,2025-04-28,845,Beauty,COD,379,9,0.14,0,7,2,5,0
R00771,2025-04-28,693,Books,COD,150,10,0.124,0,8,1,50,0
R00824,2025-04-28,3108,Clothing,COD,670,4,0.463,0,5,1,50,1
R03589,2025-04-28,1213,Beauty,Prepaid,481,4,0.243,0,3,1,20,0
R05812,2025-04-28,779,Books,COD,458,5,0.181,0,3,1,0,1
R00934,2025-04-28,2105,Clothing,COD,187,5,0.019,0,11,1,30,0
R05735,2025-04-28,402,Beauty,Prepaid,218,6,0.077,0,5,1,0,0
R01089,2025-04-28,781,Clothing,COD,745,12,0.611,0,1,2,5,0
R05674,2025-04-28,1979,Clothing,Prepaid,934,5,0.072,0,2,1,0,0
R00502,2025-04-28,454,Home,Prepaid,312,9,0.369,0,5,1,5,0
R01130,2025-04-28,291,Books,COD,814,8,0.24,0,5,1,10,0
R00984,2025-04-28,1852,Clothing,Prepaid,885,7,0.052,0,9,1,30,0
R01205,2025-04-28,4622,Beauty,Prepaid,296,6,0.164,0,4,2,0,0
R01221,2025-04-28,1818,Clothing,Prepaid,826,3,0.138,1,1,2,5,1
R05522,2025-04-29,997,Electronics,COD,835,8,0.005,0,7,1,0,1
R02195,2025-04-29,1768,Beauty,Prepaid,597,3,0.103,0,6,1,0,0
R04464,2025-04-29,731,Books,COD,316,4,0.161,1,4,2,20,0
R01812,2025-04-29,1490,Home,Prepaid,455,8,0.055,0,5,1,0,0
R05553,2025-04-29,2487,Beauty,COD,294,8,0.077,0,9,1,0,0
R05994,2025-04-29,2550,Electronics,COD,240,7,0.223,0,12,3,0,1
R04181,2025-04-29,333,Clothing,Prepaid,348,7,0.32,0,9,2,0,0
R02086,2025-04-29,377,Electronics,Prepaid,663,4,0.037,0,12,2,5,0
R03963,2025-04-29,2780,Home,Prepaid,748,7,0.24,0,7,2,0,0
R00123,2025-04-29,336,Clothing,Prepaid,495,8,0.069,1,11,1,0,0
R05138,2025-04-29,2139,Clothing,Prepaid,68,4,0.407,0,11,1,0,0
R05879,2025-04-29,2292,Clothing,COD,221,4,0.045,0,10,1,0,0
R05186,2025-04-29,197,Books,COD,109,4,0.276,0,6,2,10,0
R01224,2025-04-29,2923,Clothing,Prepaid,472,6,0.373,1,8,1,20,1
R01277,2025-04-29,194,Electronics,Prepaid,894,10,0.269,1,11,2,20,0
R03794,2025-04-29,1931,Home,COD,831,8,0.323,0,4,2,20,0
R00652,2025-04-29,940,Clothing,Prepaid,918,2,0.252,0,11,1,10,0
R02930,2025-04-29,828,Clothing,Prepaid,90,4,0.181,0,8,2,30,0
R00842,2025-04-29,1234,Home,COD,686,6,0.04,0,11,1,20,0
R04437,2025-04-29,2822,Clothing,COD,594,3,0.097,0,4,3,5,0
R04679,2025-04-29,1797,Books,Prepaid,758,2,0.329,0,8,3,0,0
R01723,2025-04-29,2187,Clothing,COD,114,11,0.298,0,11,2,20,0
R01438,2025-04-29,766,Clothing,Prepaid,137,10,0.062,0,10,3,0,0
R02619,2025-04-29,940,Home,COD,39,2,0.239,0,7,2,20,0
R01398,2025-04-29,532,Beauty,COD,754,4,0.171,0,2,2,50,0
R02551,2025-04-29,1426,Clothing,COD,110,4,0.031,0,12,1,50,0
R00003,2025-04-29,1429,Clothing,Prepaid,702,3,0.251,0,9,3,30,0
R03273,2025-04-29,1970,Home,COD,547,6,0.209,0,11,1,0,0
R05361,2025-04-29,2807,Clothing,COD,184,4,0.371,0,12,3,50,0
R02258,2025-04-29,1578,Electronics,COD,916,6,0.408,0,6,2,20,0
R02396,2025-04-29,962,Electronics,Prepaid,241,9,0.106,1,2,1,10,0
R04460,2025-04-29,2286,Home,Prepaid,870,9,0.293,0,5,1,10,0
R00986,2025-04-29,376,Clothing,Prepaid,531,8,0.203,0,7,1,5,0
R02380,2025-04-29,1558,Beauty,COD,352,3,0.208,0,2,2,30,0
R01693,2025-04-29,1663,Home,COD,392,11,0.094,0,12,2,10,0
R02324,2025-04-29,3004,Clothing,Prepaid,938,7,0.357,0,3,2,50,0
R04302,2025-04-29,2666,Home,Prepaid,251,2,0.099,1,12,1,20,1
R05954,2025-04-29,427,Books,COD,932,5,0.031,0,5,3,0,0
R04902,2025-04-29,1661,Home,Prepaid,447,3,0.044,0,10,3,20,0
R05923,2025-04-29,1705,Clothing,COD,955,4,0.192,1,6,3,10,0
R05714,2025-04-30,1047,Home,COD,174,8,0.161,0,6,3,0,0
R00156,2025-04-30,983,Clothing,Prepaid,817,4,0.343,0,3,4,0,0
R04321,2025-04-30,1786,Clothing,COD,209,8,0.183,0,2,1,30,0
R05143,2025-04-30,1565,Clothing,Prepaid,828,6,0.249,0,4,2,0,0
R04400,2025-04-30,1456,Beauty,COD,132,6,0.175,0,6,1,50,0
R05015,2025-04-30,248,Clothing,Prepaid,480,3,0.231,1,4,2,10,0
R03000,2025-04-30,872,Beauty,Prepaid,762,6,0.171,1,7,1,5,0
R01597,2025-04-30,1167,Electronics,COD,729,4,0.272,0,10,3,0,0
R02050,2025-04-30,3912,Books,COD,612,8,0.46,1,7,2,20,0
R03834,2025-04-30,2709,Books,COD,773,3,0.091,1,7,1,0,0
R02897,2025-04-30,383,Clothing,COD,663,5,0.071,0,11,1,5,0
R00255,2025-04-30,911,Clothing,Prepaid,888,6,0.134,1,12,2,20,0
R02022,2025-04-30,1339,Beauty,Prepaid,235,3,0.086,0,5,1,30,0
R02023,2025-04-30,518,Beauty,Prepaid,752,6,0.081,1,3,5,10,0
R01981,2025-04-30,1587,Books,COD,457,6,0.305,0,4,3,10,0
R02584,2025-04-30,2517,Home,COD,47,5,0.271,0,4,1,0,0
R02088,2025-04-30,1572,Electronics,Prepaid,678,4,0.189,1,12,1,20,0
R00372,2025-04-30,481,Clothing,COD,978,9,0.408,0,4,1,0,0
R03929,2025-04-30,366,Clothing,COD,110,3,0.187,0,4,1,50,1
R01959,2025-04-30,4455,Electronics,Prepaid,73,6,0.343,1,3,1,5,0
R02771,2025-04-30,202,Beauty,COD,259,2,0.082,0,2,2,20,0
R03438,2025-04-30,1939,Clothing,COD,457,4,0.193,0,5,3,20,0
R00446,2025-04-30,2263,Clothing,COD,989,2,0.232,0,11,2,10,0
R03409,2025-04-30,240,Home,Prepaid,613,5,0.044,0,1,3,10,0
R00730,2025-04-30,802,Beauty,Prepaid,529,8,0.024,0,6,1,5,0
R00316,2025-04-30,2095,Clothing,Prepaid,592,2,0.086,0,4,1,20,0
R04876,2025-05-01,1704,Clothing,COD,1,8,0.18,0,8,1,5,0
R05811,2025-05-01,346,Beauty,Prepaid,83,6,0.056,0,11,3,0,0
R02084,2025-05-01,609,Clothing,Prepaid,226,9,0.084,0,10,1,10,0
R03159,2025-05-01,726,Clothing,COD,503,8,0.575,0,5,2,0,0
R05298,2025-05-01,1417,Clothing,COD,650,7,0.006,0,1,2,20,0
R00237,2025-05-01,667,Books,COD,546,2,0.046,0,2,1,10,0
R05369,2025-05-01,990,Clothing,Prepaid,243,9,0.249,0,6,1,5,1
R00822,2025-05-01,666,Home,Prepaid,126,3,0.107,0,3,2,5,1
R00122,2025-05-01,2788,Clothing,Prepaid,698,9,0.036,0,4,1,5,0
R02877,2025-05-01,4469,Home,Prepaid,418,11,0.066,0,2,3,0,0
R04489,2025-05-01,2983,Clothing,Prepaid,677,6,0.149,1,8,1,10,1
R04730,2025-05-01,397,Clothing,Prepaid,710,5,0.21,0,4,1,0,0
R00162,2025-05-01,1537,Books,Prepaid,266,7,0.072,0,11,2,30,0
R00311,2025-05-01,680,Books,COD,217,9,0.211,0,7,3,20,0
R01648,2025-05-01,2181,Clothing,Prepaid,428,3,0.413,0,7,1,70,0
R02242,2025-05-01,1575,Clothing,COD,258,6,0.195,0,7,1,10,0
R03739,2025-05-01,491,Beauty,COD,438,5,0.263,0,2,2,10,0
R05870,2025-05-01,1028,Home,COD,901,6,0.077,0,2,1,30,1
R00819,2025-05-01,688,Home,COD,264,4,0.056,0,3,2,20,0
R00479,2025-05-01,2439,Books,COD,206,6,0.188,0,5,1,5,0
R01049,2025-05-01,2988,Electronics,Prepaid,41,5,0.096,0,6,1,10,0
R05218,2025-05-01,525,Home,Prepaid,863,8,0.367,0,12,1,0,0
R02563,2025-05-01,791,Clothing,COD,216,7,0.191,0,6,1,5,1
R02102,2025-05-01,4445,Clothing,COD,138,6,0.28,1,3,1,0,0
R02722,2025-05-01,381,Clothing,Prepaid,809,5,0.2,0,4,5,10,0
R05447,2025-05-01,2452,Electronics,Prepaid,515,8,0.15,0,10,3,30,1
R05889,2025-05-01,764,Beauty,Prepaid,270,7,0.491,1,7,1,0,1
R05204,2025-05-01,1836,Home,Prepaid,321,9,0.236,1,11,2,10,0
R00108,2025-05-01,6795,Home,COD,110,5,0.225,0,11,1,10,0
R00736,2025-05-02,3942,Books,Prepaid,559,5,0.475,0,12,1,0,1
R03002,2025-05-02,1373,Clothing,COD,264,6,0.028,0,4,1,70,0
R05828,2025-05-02,583,Books,COD,16,7,0.035,0,4,2,5,0
R01306,2025-05-02,882,Clothing,Prepaid,323,3,0.246,0,8,1,50,0
R00080,2025-05-02,2498,Clothing,COD,759,6,0.195,0,11,2,20,0
R03655,2025-05-02,368,Electronics,COD,274,6,0.092,0,3,1,5,0
R04359,2025-05-02,3850,Clothing,COD,616,6,0.141,0,8,1,20,0
R02659,2025-05-02,1558,Clothing,COD,818,6,0.094,0,11,1,5,0
R00859,2025-05-02,1487,Home,Prepaid,174,9,0.089,0,8,2,10,0
R01613,2025-05-02,697,Home,Prepaid,829,6,0.077,0,12,1,30,0
R04305,2025-05-02,1112,Electronics,Prepaid,296,3,0.199,0,4,1,20,0
R03983,2025-05-02,3313,Clothing,Prepaid,292,7,0.304,0,3,3,0,0
R05376,2025-05-02,1584,Home,COD,546,3,0.073,0,8,1,20,0
R02280,2025-05-02,948,Home,COD,750,9,0.175,0,2,1,0,1
R00312,2025-05-02,1903,Books,Prepaid,539,4,0.244,1,8,1,20,0
R01132,2025-05-02,362,Home,COD,581,6,0.307,0,10,1,50,1
R03193,2025-05-02,315,Clothing,COD,308,8,0.043,0,2,2,20,0
R02932,2025-05-02,2965,Clothing,Prepaid,434,7,0.214,0,1,1,5,0
R04879,2025-05-02,2281,Books,Prepaid,768,9,0.172,0,2,2,20,0
R05403,2025-05-02,3114,Home,Prepaid,580,9,0.019,0,8,2,0,0
R02817,2025-05-02,2260,Clothing,Prepaid,855,5,0.02,0,5,2,0,0
R01427,2025-05-02,1169,Clothing,COD,907,5,0.125,1,12,2,30,1
R01813,2025-05-02,958,Electronics,COD,91,8,0.511,0,6,1,0,1
R00641,2025-05-02,885,Clothing,Prepaid,417,4,0.139,0,7,3,20,0
R03375,2025-05-02,358,Clothing,COD,496,3,0.147,0,5,2,10,0
R00283,2025-05-02,908,Clothing,Prepaid,269,4,0.136,0,8,2,0,0
R05259,2025-05-02,1244,Beauty,COD,156,4,0.47,0,6,1,5,1
R02616,2025-05-02,1373,Clothing,COD,128,3,0.517,0,1,1,0,1
R05129,2025-05-03,1875,Home,Prepaid,386,4,0.147,0,1,1,0,0
R03767,2025-05-03,2172,Beauty,COD,179,8,0.316,1,5,2,0,0
R05848,2025-05-03,3156,Home,COD,599,7,0.217,0,10,1,20,0
R05124,2025-05-03,553,Clothing,Prepaid,849,13,0.349,0,11,1,30,0
R01668,2025-05-03,475,Electronics,COD,480,7,0.137,1,5,2,0,1
R03610,2025-05-03,1422,Clothing,Prepaid,823,5,0.029,0,2,1,20,0
R05518,2025-05-03,774,Clothing,COD,230,3,0.147,0,1,1,0,0
R03390,2025-05-03,3568,Clothing,Prepaid,879,9,0.042,0,5,2,0,0
R00049,2025-05-03,930,Books,Prepaid,178,6,0.18,0,9,1,10,0
R05536,2025-05-03,2143,Clothing,Prepaid,227,6,0.443,0,9,1,20,1
R01329,2025-05-03,4498,Beauty,COD,834,6,0.276,0,9,2,0,0
R01424,2025-05-03,1350,Clothing,COD,416,3,0.088,0,2,2,20,0
R01327,2025-05-03,1009,Clothing,COD,295,9,0.709,0,11,1,0,1
R02112,2025-05-03,155,Home,Prepaid,159,8,0.019,0,6,1,0,0
R01298,2025-05-03,3108,Home,COD,165,5,0.178,0,1,3,10,0
R02468,2025-05-03,1019,Clothing,COD,397,7,0.261,0,5,1,0,1
R03233,2025-05-03,1179,Beauty,COD,98,3,0.245,0,1,3,5,0
R01274,2025-05-03,1096,Beauty,COD,775,4,0.119,0,12,4,20,1
R03519,2025-05-03,834,Clothing,COD,885,11,0.105,1,8,1,5,0
R03206,2025-05-03,3245,Home,Prepaid,210,7,0.397,0,12,4,30,0
R05598,2025-05-03,1318,Home,COD,106,5,0.491,0,5,1,5,0
R04201,2025-05-03,4887,Electronics,Prepaid,69,8,0.23,0,8,1,20,0
R01071,2025-05-03,273,Electronics,Prepaid,224,8,0.239,0,7,2,10,0
R00257,2025-05-03,3495,Clothing,Prepaid,215,9,0.016,1,9,2,0,0
R02438,2025-05-03,4909,Clothing,COD,281,5,0.229,0,11,1,0,0
R00711,2025-05-03,8771,Beauty,Prepaid,184,7,0.134,1,3,1,0,0
R04170,2025-05-03,672,Clothing,COD,691,6,0.063,0,2,3,0,0
R04999,2025-05-03,525,Clothing,COD,268,11,0.123,0,5,1,0,0
R05644,2025-05-03,483,Clothing,Prepaid,635,4,0.111,0,5,1,0,0
R02034,2025-05-03,656,Electronics,Prepaid,704,5,0.159,1,6,2,30,0
R05643,2025-05-03,884,Clothing,Prepaid,202,5,0.441,0,2,2,0,0
R03813,2025-05-03,2561,Clothing,COD,708,4,0.155,0,8,1,10,1
R04924,2025-05-03,3372,Home,Prepaid,670,10,0.284,0,8,1,20,0
R00416,2025-05-03,771,Clothing,Prepaid,37,1,0.298,0,1,1,10,1
R03984,2025-05-03,3808,Beauty,Prepaid,141,8,0.055,0,10,1,0,0
R05854,2025-05-04,1227,Home,COD,761,11,0.317,0,4,2,0,1
R00191,2025-05-04,394,Clothing,Prepaid,42,2,0.076,0,3,1,10,0
R05955,2025-05-04,1305,Electronics,Prepaid,168,5,0.286,0,11,2,5,1
R05023,2025-05-04,1327,Books,Prepaid,746,7,0.28,0,6,1,0,1
R04166,2025-05-04,765,Electronics,Prepaid,175,2,0.282,0,2,1,10,0
R05670,2025-05-04,4202,Beauty,COD,611,5,0.351,0,12,1,30,0
R01510,2025-05-04,887,Clothing,Prepaid,186,5,0.054,0,1,1,0,0
R03719,2025-05-04,1444,Home,COD,604,7,0.246,0,10,1,5,0
R01780,2025-05-04,639,Home,Prepaid,591,3,0.258,0,11,4,30,0
R03829,2025-05-04,1653,Home,Prepaid,92,2,0.04,0,7,1,70,0
